year,background,age,age_group,population
2002,Swedish,0,young,84594
2002,Swedish,1,young,80084
2002,Swedish,2,young,78975
2002,Swedish,3,young,76812
2002,Swedish,4,young,77282
2002,Swedish,5,young,78180
2002,Swedish,6,young,82365
2002,Swedish,7,young,89312
2002,Swedish,8,young,97770
2002,Swedish,9,young,102712
2002,Swedish,10,young,108662
2002,Swedish,11,young,110948
2002,Swedish,12,young,112042
2002,Swedish,13,young,105450
2002,Swedish,14,young,102059
2002,Swedish,15,young,95382
2002,Swedish,16,young,93168
2002,Swedish,17,young,89906
2002,Swedish,18,young,85746
2002,Swedish,19,young,83740
2002,Swedish,20,working_age,84399
2002,Swedish,21,working_age,84812
2002,Swedish,22,working_age,87303
2002,Swedish,23,working_age,86220
2002,Swedish,24,working_age,83472
2002,Swedish,25,working_age,86157
2002,Swedish,26,working_age,87967
2002,Swedish,27,working_age,92922
2002,Swedish,28,working_age,98780
2002,Swedish,29,working_age,97936
2002,Swedish,30,working_age,99375
2002,Swedish,31,working_age,100288
2002,Swedish,32,working_age,96540
2002,Swedish,33,working_age,95414
2002,Swedish,34,working_age,100779
2002,Swedish,35,working_age,108022
2002,Swedish,36,working_age,109734
2002,Swedish,37,working_age,109919
2002,Swedish,38,working_age,110001
2002,Swedish,39,working_age,101101
2002,Swedish,40,working_age,95985
2002,Swedish,41,working_age,93465
2002,Swedish,42,working_age,91447
2002,Swedish,43,working_age,93828
2002,Swedish,44,working_age,94470
2002,Swedish,45,working_age,95676
2002,Swedish,46,working_age,96833
2002,Swedish,47,working_age,96301
2002,Swedish,48,working_age,94208
2002,Swedish,49,working_age,98220
2002,Swedish,50,working_age,97990
2002,Swedish,51,working_age,97711
2002,Swedish,52,working_age,102231
2002,Swedish,53,working_age,107096
2002,Swedish,54,working_age,111499
2002,Swedish,55,working_age,112843
2002,Swedish,56,working_age,115318
2002,Swedish,57,working_age,115914
2002,Swedish,58,working_age,114591
2002,Swedish,59,working_age,106513
2002,Swedish,60,working_age,96800
2002,Swedish,61,working_age,83152
2002,Swedish,62,working_age,79150
2002,Swedish,63,working_age,79268
2002,Swedish,64,working_age,75804
2002,Swedish,65,working_age,71515
2002,Swedish,66,elderly,69384
2002,Swedish,67,elderly,65700
2002,Swedish,68,elderly,63553
2002,Swedish,69,elderly,62425
2002,Swedish,70,elderly,64333
2002,Swedish,71,elderly,63458
2002,Swedish,72,elderly,63425
2002,Swedish,73,elderly,60875
2002,Swedish,74,elderly,62064
2002,Swedish,75,elderly,59455
2002,Swedish,76,elderly,59349
2002,Swedish,77,elderly,59186
2002,Swedish,78,elderly,57600
2002,Swedish,79,elderly,56473
2002,Swedish,80,elderly,53819
2002,Swedish,81,elderly,55119
2002,Swedish,82,elderly,54268
2002,Swedish,83,elderly,41302
2002,Swedish,84,elderly,37616
2002,Swedish,85,elderly,34549
2002,Swedish,86,elderly,30484
2002,Swedish,87,elderly,26089
2002,Swedish,88,elderly,23176
2002,Swedish,89,elderly,19663
2002,Swedish,90,elderly,16319
2002,Swedish,91,elderly,12960
2002,Swedish,92,elderly,10164
2002,Swedish,93,elderly,7956
2002,Swedish,94,elderly,5681
2002,Swedish,95,elderly,4174
2002,Swedish,96,elderly,2896
2002,Swedish,97,elderly,1861
2002,Swedish,98,elderly,1215
2002,Swedish,99,elderly,798
2002,Swedish,100+,elderly,1027
2002,foreign,0,young,11432
2002,foreign,1,young,12602
2002,foreign,2,young,13205
2002,foreign,3,young,13509
2002,foreign,4,young,14004
2002,foreign,5,young,14200
2002,foreign,6,young,14710
2002,foreign,7,young,15607
2002,foreign,8,young,16003
2002,foreign,9,young,16177
2002,foreign,10,young,16268
2002,foreign,11,young,16696
2002,foreign,12,young,16874
2002,foreign,13,young,16528
2002,foreign,14,young,16863
2002,foreign,15,young,16693
2002,foreign,16,young,16830
2002,foreign,17,young,17006
2002,foreign,18,young,17007
2002,foreign,19,young,16748
2002,foreign,20,working_age,17293
2002,foreign,21,working_age,17584
2002,foreign,22,working_age,18584
2002,foreign,23,working_age,18481
2002,foreign,24,working_age,18856
2002,foreign,25,working_age,19425
2002,foreign,26,working_age,20565
2002,foreign,27,working_age,21282
2002,foreign,28,working_age,21784
2002,foreign,29,working_age,21930
2002,foreign,30,working_age,23052
2002,foreign,31,working_age,23448
2002,foreign,32,working_age,23737
2002,foreign,33,working_age,24144
2002,foreign,34,working_age,24834
2002,foreign,35,working_age,24900
2002,foreign,36,working_age,25095
2002,foreign,37,working_age,25481
2002,foreign,38,working_age,25674
2002,foreign,39,working_age,24991
2002,foreign,40,working_age,24557
2002,foreign,41,working_age,23614
2002,foreign,42,working_age,24112
2002,foreign,43,working_age,22895
2002,foreign,44,working_age,21977
2002,foreign,45,working_age,22408
2002,foreign,46,working_age,21884
2002,foreign,47,working_age,20864
2002,foreign,48,working_age,20593
2002,foreign,49,working_age,19487
2002,foreign,50,working_age,18970
2002,foreign,51,working_age,18163
2002,foreign,52,working_age,18571
2002,foreign,53,working_age,18175
2002,foreign,54,working_age,18030
2002,foreign,55,working_age,17804
2002,foreign,56,working_age,16738
2002,foreign,57,working_age,14780
2002,foreign,58,working_age,13710
2002,foreign,59,working_age,13311
2002,foreign,60,working_age,12587
2002,foreign,61,working_age,13588
2002,foreign,62,working_age,12656
2002,foreign,63,working_age,12741
2002,foreign,64,working_age,12033
2002,foreign,65,working_age,11570
2002,foreign,66,elderly,10841
2002,foreign,67,elderly,10469
2002,foreign,68,elderly,10012
2002,foreign,69,elderly,9023
2002,foreign,70,elderly,9007
2002,foreign,71,elderly,8651
2002,foreign,72,elderly,8959
2002,foreign,73,elderly,8059
2002,foreign,74,elderly,7680
2002,foreign,75,elderly,7053
2002,foreign,76,elderly,6734
2002,foreign,77,elderly,6331
2002,foreign,78,elderly,5757
2002,foreign,79,elderly,5328
2002,foreign,80,elderly,4681
2002,foreign,81,elderly,4131
2002,foreign,82,elderly,3677
2002,foreign,83,elderly,2739
2002,foreign,84,elderly,2304
2002,foreign,85,elderly,1934
2002,foreign,86,elderly,1534
2002,foreign,87,elderly,1457
2002,foreign,88,elderly,1402
2002,foreign,89,elderly,1075
2002,foreign,90,elderly,875
2002,foreign,91,elderly,691
2002,foreign,92,elderly,529
2002,foreign,93,elderly,385
2002,foreign,94,elderly,293
2002,foreign,95,elderly,212
2002,foreign,96,elderly,147
2002,foreign,97,elderly,95
2002,foreign,98,elderly,64
2002,foreign,99,elderly,63
2002,foreign,100+,elderly,102
2003,Swedish,0,young,87360
2003,Swedish,1,young,84060
2003,Swedish,2,young,79857
2003,Swedish,3,young,78857
2003,Swedish,4,young,76736
2003,Swedish,5,young,77230
2003,Swedish,6,young,78107
2003,Swedish,7,young,82335
2003,Swedish,8,young,89295
2003,Swedish,9,young,97765
2003,Swedish,10,young,102719
2003,Swedish,11,young,108646
2003,Swedish,12,young,110953
2003,Swedish,13,young,112049
2003,Swedish,14,young,105462
2003,Swedish,15,young,102049
2003,Swedish,16,young,95401
2003,Swedish,17,young,93173
2003,Swedish,18,young,89936
2003,Swedish,19,young,85609
2003,Swedish,20,working_age,83663
2003,Swedish,21,working_age,84211
2003,Swedish,22,working_age,84587
2003,Swedish,23,working_age,87076
2003,Swedish,24,working_age,85983
2003,Swedish,25,working_age,83223
2003,Swedish,26,working_age,85808
2003,Swedish,27,working_age,87693
2003,Swedish,28,working_age,92659
2003,Swedish,29,working_age,98496
2003,Swedish,30,working_age,97775
2003,Swedish,31,working_age,99183
2003,Swedish,32,working_age,100171
2003,Swedish,33,working_age,96430
2003,Swedish,34,working_age,95348
2003,Swedish,35,working_age,100687
2003,Swedish,36,working_age,107949
2003,Swedish,37,working_age,109692
2003,Swedish,38,working_age,109815
2003,Swedish,39,working_age,109892
2003,Swedish,40,working_age,101036
2003,Swedish,41,working_age,95901
2003,Swedish,42,working_age,93361
2003,Swedish,43,working_age,91360
2003,Swedish,44,working_age,93723
2003,Swedish,45,working_age,94352
2003,Swedish,46,working_age,95547
2003,Swedish,47,working_age,96661
2003,Swedish,48,working_age,96111
2003,Swedish,49,working_age,94033
2003,Swedish,50,working_age,97984
2003,Swedish,51,working_age,97716
2003,Swedish,52,working_age,97464
2003,Swedish,53,working_age,101924
2003,Swedish,54,working_age,106736
2003,Swedish,55,working_age,111077
2003,Swedish,56,working_age,112383
2003,Swedish,57,working_age,114766
2003,Swedish,58,working_age,115354
2003,Swedish,59,working_age,113974
2003,Swedish,60,working_age,105877
2003,Swedish,61,working_age,96138
2003,Swedish,62,working_age,82434
2003,Swedish,63,working_age,78496
2003,Swedish,64,working_age,78546
2003,Swedish,65,working_age,74967
2003,Swedish,66,elderly,70708
2003,Swedish,67,elderly,68498
2003,Swedish,68,elderly,64790
2003,Swedish,69,elderly,62554
2003,Swedish,70,elderly,61315
2003,Swedish,71,elderly,63075
2003,Swedish,72,elderly,62143
2003,Swedish,73,elderly,61915
2003,Swedish,74,elderly,59321
2003,Swedish,75,elderly,60377
2003,Swedish,76,elderly,57543
2003,Swedish,77,elderly,57193
2003,Swedish,78,elderly,56855
2003,Swedish,79,elderly,55018
2003,Swedish,80,elderly,53550
2003,Swedish,81,elderly,50686
2003,Swedish,82,elderly,51489
2003,Swedish,83,elderly,50306
2003,Swedish,84,elderly,37906
2003,Swedish,85,elderly,34160
2003,Swedish,86,elderly,30964
2003,Swedish,87,elderly,26944
2003,Swedish,88,elderly,22665
2003,Swedish,89,elderly,19761
2003,Swedish,90,elderly,16525
2003,Swedish,91,elderly,13492
2003,Swedish,92,elderly,10393
2003,Swedish,93,elderly,7959
2003,Swedish,94,elderly,6090
2003,Swedish,95,elderly,4251
2003,Swedish,96,elderly,2989
2003,Swedish,97,elderly,2002
2003,Swedish,98,elderly,1253
2003,Swedish,99,elderly,787
2003,Swedish,100+,elderly,1084
2003,foreign,0,young,11870
2003,foreign,1,young,13019
2003,foreign,2,young,13347
2003,foreign,3,young,13757
2003,foreign,4,young,14023
2003,foreign,5,young,14538
2003,foreign,6,young,14667
2003,foreign,7,young,15163
2003,foreign,8,young,16038
2003,foreign,9,young,16461
2003,foreign,10,young,16638
2003,foreign,11,young,16645
2003,foreign,12,young,17112
2003,foreign,13,young,17335
2003,foreign,14,young,16946
2003,foreign,15,young,17332
2003,foreign,16,young,17155
2003,foreign,17,young,17336
2003,foreign,18,young,17620
2003,foreign,19,young,17689
2003,foreign,20,working_age,17609
2003,foreign,21,working_age,18220
2003,foreign,22,working_age,18714
2003,foreign,23,working_age,20022
2003,foreign,24,working_age,19932
2003,foreign,25,working_age,20379
2003,foreign,26,working_age,20707
2003,foreign,27,working_age,21797
2003,foreign,28,working_age,22411
2003,foreign,29,working_age,22778
2003,foreign,30,working_age,22908
2003,foreign,31,working_age,23913
2003,foreign,32,working_age,24206
2003,foreign,33,working_age,24442
2003,foreign,34,working_age,24727
2003,foreign,35,working_age,25320
2003,foreign,36,working_age,25354
2003,foreign,37,working_age,25486
2003,foreign,38,working_age,25830
2003,foreign,39,working_age,25871
2003,foreign,40,working_age,25314
2003,foreign,41,working_age,24806
2003,foreign,42,working_age,23720
2003,foreign,43,working_age,24281
2003,foreign,44,working_age,23065
2003,foreign,45,working_age,22113
2003,foreign,46,working_age,22532
2003,foreign,47,working_age,21982
2003,foreign,48,working_age,20901
2003,foreign,49,working_age,20640
2003,foreign,50,working_age,19517
2003,foreign,51,working_age,18995
2003,foreign,52,working_age,18179
2003,foreign,53,working_age,18546
2003,foreign,54,working_age,18157
2003,foreign,55,working_age,17999
2003,foreign,56,working_age,17769
2003,foreign,57,working_age,16728
2003,foreign,58,working_age,14718
2003,foreign,59,working_age,13660
2003,foreign,60,working_age,13254
2003,foreign,61,working_age,12558
2003,foreign,62,working_age,13527
2003,foreign,63,working_age,12589
2003,foreign,64,working_age,12655
2003,foreign,65,working_age,11896
2003,foreign,66,elderly,11432
2003,foreign,67,elderly,10700
2003,foreign,68,elderly,10284
2003,foreign,69,elderly,9848
2003,foreign,70,elderly,8834
2003,foreign,71,elderly,8806
2003,foreign,72,elderly,8448
2003,foreign,73,elderly,8729
2003,foreign,74,elderly,7811
2003,foreign,75,elderly,7430
2003,foreign,76,elderly,6802
2003,foreign,77,elderly,6473
2003,foreign,78,elderly,6057
2003,foreign,79,elderly,5494
2003,foreign,80,elderly,5031
2003,foreign,81,elderly,4431
2003,foreign,82,elderly,3874
2003,foreign,83,elderly,3388
2003,foreign,84,elderly,2532
2003,foreign,85,elderly,2111
2003,foreign,86,elderly,1751
2003,foreign,87,elderly,1353
2003,foreign,88,elderly,1282
2003,foreign,89,elderly,1240
2003,foreign,90,elderly,913
2003,foreign,91,elderly,752
2003,foreign,92,elderly,568
2003,foreign,93,elderly,420
2003,foreign,94,elderly,310
2003,foreign,95,elderly,231
2003,foreign,96,elderly,155
2003,foreign,97,elderly,106
2003,foreign,98,elderly,66
2003,foreign,99,elderly,52
2003,foreign,100+,elderly,116
2004,Swedish,0,young,88489
2004,Swedish,1,young,86718
2004,Swedish,2,young,83812
2004,Swedish,3,young,79717
2004,Swedish,4,young,78769
2004,Swedish,5,young,76668
2004,Swedish,6,young,77149
2004,Swedish,7,young,78046
2004,Swedish,8,young,82302
2004,Swedish,9,young,89258
2004,Swedish,10,young,97742
2004,Swedish,11,young,102676
2004,Swedish,12,young,108632
2004,Swedish,13,young,110937
2004,Swedish,14,young,112029
2004,Swedish,15,young,105468
2004,Swedish,16,young,102063
2004,Swedish,17,young,95399
2004,Swedish,18,young,93162
2004,Swedish,19,young,89831
2004,Swedish,20,working_age,85505
2004,Swedish,21,working_age,83513
2004,Swedish,22,working_age,84018
2004,Swedish,23,working_age,84422
2004,Swedish,24,working_age,86888
2004,Swedish,25,working_age,85790
2004,Swedish,26,working_age,82942
2004,Swedish,27,working_age,85522
2004,Swedish,28,working_age,87407
2004,Swedish,29,working_age,92368
2004,Swedish,30,working_age,98279
2004,Swedish,31,working_age,97519
2004,Swedish,32,working_age,98997
2004,Swedish,33,working_age,100015
2004,Swedish,34,working_age,96308
2004,Swedish,35,working_age,95237
2004,Swedish,36,working_age,100589
2004,Swedish,37,working_age,107876
2004,Swedish,38,working_age,109509
2004,Swedish,39,working_age,109698
2004,Swedish,40,working_age,109781
2004,Swedish,41,working_age,100945
2004,Swedish,42,working_age,95750
2004,Swedish,43,working_age,93258
2004,Swedish,44,working_age,91240
2004,Swedish,45,working_age,93626
2004,Swedish,46,working_age,94216
2004,Swedish,47,working_age,95376
2004,Swedish,48,working_age,96458
2004,Swedish,49,working_age,95885
2004,Swedish,50,working_age,93773
2004,Swedish,51,working_age,97706
2004,Swedish,52,working_age,97470
2004,Swedish,53,working_age,97188
2004,Swedish,54,working_age,101580
2004,Swedish,55,working_age,106308
2004,Swedish,56,working_age,110622
2004,Swedish,57,working_age,111821
2004,Swedish,58,working_age,114160
2004,Swedish,59,working_age,114702
2004,Swedish,60,working_age,113240
2004,Swedish,61,working_age,105101
2004,Swedish,62,working_age,95418
2004,Swedish,63,working_age,81769
2004,Swedish,64,working_age,77792
2004,Swedish,65,working_age,77759
2004,Swedish,66,elderly,74157
2004,Swedish,67,elderly,69841
2004,Swedish,68,elderly,67616
2004,Swedish,69,elderly,63793
2004,Swedish,70,elderly,61549
2004,Swedish,71,elderly,60155
2004,Swedish,72,elderly,61811
2004,Swedish,73,elderly,60793
2004,Swedish,74,elderly,60345
2004,Swedish,75,elderly,57695
2004,Swedish,76,elderly,58608
2004,Swedish,77,elderly,55528
2004,Swedish,78,elderly,55047
2004,Swedish,79,elderly,54422
2004,Swedish,80,elderly,52422
2004,Swedish,81,elderly,50607
2004,Swedish,82,elderly,47547
2004,Swedish,83,elderly,47976
2004,Swedish,84,elderly,46350
2004,Swedish,85,elderly,34621
2004,Swedish,86,elderly,30652
2004,Swedish,87,elderly,27521
2004,Swedish,88,elderly,23536
2004,Swedish,89,elderly,19467
2004,Swedish,90,elderly,16658
2004,Swedish,91,elderly,13686
2004,Swedish,92,elderly,10960
2004,Swedish,93,elderly,8251
2004,Swedish,94,elderly,6138
2004,Swedish,95,elderly,4552
2004,Swedish,96,elderly,3110
2004,Swedish,97,elderly,2115
2004,Swedish,98,elderly,1373
2004,Swedish,99,elderly,826
2004,Swedish,100+,elderly,1158
2004,foreign,0,young,12601
2004,foreign,1,young,13563
2004,foreign,2,young,13813
2004,foreign,3,young,13826
2004,foreign,4,young,14250
2004,foreign,5,young,14472
2004,foreign,6,young,14994
2004,foreign,7,young,15063
2004,foreign,8,young,15499
2004,foreign,9,young,16468
2004,foreign,10,young,16860
2004,foreign,11,young,17013
2004,foreign,12,young,17046
2004,foreign,13,young,17464
2004,foreign,14,young,17705
2004,foreign,15,young,17330
2004,foreign,16,young,17741
2004,foreign,17,young,17571
2004,foreign,18,young,17883
2004,foreign,19,young,18249
2004,foreign,20,working_age,18378
2004,foreign,21,working_age,18498
2004,foreign,22,working_age,19453
2004,foreign,23,working_age,20188
2004,foreign,24,working_age,21449
2004,foreign,25,working_age,21461
2004,foreign,26,working_age,21848
2004,foreign,27,working_age,21973
2004,foreign,28,working_age,22968
2004,foreign,29,working_age,23440
2004,foreign,30,working_age,23621
2004,foreign,31,working_age,23718
2004,foreign,32,working_age,24570
2004,foreign,33,working_age,24681
2004,foreign,34,working_age,24929
2004,foreign,35,working_age,25120
2004,foreign,36,working_age,25685
2004,foreign,37,working_age,25754
2004,foreign,38,working_age,25656
2004,foreign,39,working_age,26028
2004,foreign,40,working_age,26074
2004,foreign,41,working_age,25488
2004,foreign,42,working_age,24928
2004,foreign,43,working_age,23879
2004,foreign,44,working_age,24422
2004,foreign,45,working_age,23167
2004,foreign,46,working_age,22180
2004,foreign,47,working_age,22590
2004,foreign,48,working_age,22007
2004,foreign,49,working_age,20933
2004,foreign,50,working_age,20658
2004,foreign,51,working_age,19534
2004,foreign,52,working_age,18965
2004,foreign,53,working_age,18189
2004,foreign,54,working_age,18523
2004,foreign,55,working_age,18093
2004,foreign,56,working_age,17929
2004,foreign,57,working_age,17679
2004,foreign,58,working_age,16689
2004,foreign,59,working_age,14683
2004,foreign,60,working_age,13616
2004,foreign,61,working_age,13174
2004,foreign,62,working_age,12481
2004,foreign,63,working_age,13422
2004,foreign,64,working_age,12471
2004,foreign,65,working_age,12482
2004,foreign,66,elderly,11720
2004,foreign,67,elderly,11276
2004,foreign,68,elderly,10509
2004,foreign,69,elderly,10095
2004,foreign,70,elderly,9644
2004,foreign,71,elderly,8640
2004,foreign,72,elderly,8552
2004,foreign,73,elderly,8223
2004,foreign,74,elderly,8481
2004,foreign,75,elderly,7564
2004,foreign,76,elderly,7172
2004,foreign,77,elderly,6558
2004,foreign,78,elderly,6189
2004,foreign,79,elderly,5774
2004,foreign,80,elderly,5210
2004,foreign,81,elderly,4743
2004,foreign,82,elderly,4144
2004,foreign,83,elderly,3570
2004,foreign,84,elderly,3113
2004,foreign,85,elderly,2282
2004,foreign,86,elderly,1908
2004,foreign,87,elderly,1554
2004,foreign,88,elderly,1186
2004,foreign,89,elderly,1086
2004,foreign,90,elderly,1054
2004,foreign,91,elderly,773
2004,foreign,92,elderly,628
2004,foreign,93,elderly,454
2004,foreign,94,elderly,332
2004,foreign,95,elderly,242
2004,foreign,96,elderly,168
2004,foreign,97,elderly,112
2004,foreign,98,elderly,83
2004,foreign,99,elderly,49
2004,foreign,100+,elderly,120
2005,Swedish,0,young,88554
2005,Swedish,1,young,87804
2005,Swedish,2,young,86446
2005,Swedish,3,young,83623
2005,Swedish,4,young,79568
2005,Swedish,5,young,78646
2005,Swedish,6,young,76540
2005,Swedish,7,young,77057
2005,Swedish,8,young,77993
2005,Swedish,9,young,82223
2005,Swedish,10,young,89209
2005,Swedish,11,young,97704
2005,Swedish,12,young,102624
2005,Swedish,13,young,108596
2005,Swedish,14,young,110900
2005,Swedish,15,young,111991
2005,Swedish,16,young,105448
2005,Swedish,17,young,102038
2005,Swedish,18,young,95387
2005,Swedish,19,young,93019
2005,Swedish,20,working_age,89642
2005,Swedish,21,working_age,85256
2005,Swedish,22,working_age,83283
2005,Swedish,23,working_age,83830
2005,Swedish,24,working_age,84234
2005,Swedish,25,working_age,86570
2005,Swedish,26,working_age,85470
2005,Swedish,27,working_age,82646
2005,Swedish,28,working_age,85178
2005,Swedish,29,working_age,87092
2005,Swedish,30,working_age,92063
2005,Swedish,31,working_age,97961
2005,Swedish,32,working_age,97270
2005,Swedish,33,working_age,98807
2005,Swedish,34,working_age,99886
2005,Swedish,35,working_age,96193
2005,Swedish,36,working_age,95084
2005,Swedish,37,working_age,100436
2005,Swedish,38,working_age,107701
2005,Swedish,39,working_age,109328
2005,Swedish,40,working_age,109518
2005,Swedish,41,working_age,109577
2005,Swedish,42,working_age,100787
2005,Swedish,43,working_age,95582
2005,Swedish,44,working_age,93084
2005,Swedish,45,working_age,91071
2005,Swedish,46,working_age,93439
2005,Swedish,47,working_age,94051
2005,Swedish,48,working_age,95167
2005,Swedish,49,working_age,96222
2005,Swedish,50,working_age,95611
2005,Swedish,51,working_age,93502
2005,Swedish,52,working_age,97412
2005,Swedish,53,working_age,97090
2005,Swedish,54,working_age,96799
2005,Swedish,55,working_age,101156
2005,Swedish,56,working_age,105811
2005,Swedish,57,working_age,110052
2005,Swedish,58,working_age,111242
2005,Swedish,59,working_age,113528
2005,Swedish,60,working_age,113942
2005,Swedish,61,working_age,112425
2005,Swedish,62,working_age,104326
2005,Swedish,63,working_age,94629
2005,Swedish,64,working_age,81044
2005,Swedish,65,working_age,76968
2005,Swedish,66,elderly,76865
2005,Swedish,67,elderly,73199
2005,Swedish,68,elderly,68924
2005,Swedish,69,elderly,66654
2005,Swedish,70,elderly,62707
2005,Swedish,71,elderly,60466
2005,Swedish,72,elderly,59007
2005,Swedish,73,elderly,60461
2005,Swedish,74,elderly,59262
2005,Swedish,75,elderly,58631
2005,Swedish,76,elderly,56029
2005,Swedish,77,elderly,56599
2005,Swedish,78,elderly,53444
2005,Swedish,79,elderly,52649
2005,Swedish,80,elderly,51769
2005,Swedish,81,elderly,49575
2005,Swedish,82,elderly,47553
2005,Swedish,83,elderly,44135
2005,Swedish,84,elderly,44303
2005,Swedish,85,elderly,42212
2005,Swedish,86,elderly,31225
2005,Swedish,87,elderly,27161
2005,Swedish,88,elderly,24049
2005,Swedish,89,elderly,20242
2005,Swedish,90,elderly,16419
2005,Swedish,91,elderly,13812
2005,Swedish,92,elderly,11082
2005,Swedish,93,elderly,8581
2005,Swedish,94,elderly,6325
2005,Swedish,95,elderly,4600
2005,Swedish,96,elderly,3337
2005,Swedish,97,elderly,2215
2005,Swedish,98,elderly,1437
2005,Swedish,99,elderly,907
2005,Swedish,100+,elderly,1223
2005,foreign,0,young,13001
2005,foreign,1,young,14387
2005,foreign,2,young,14352
2005,foreign,3,young,14348
2005,foreign,4,young,14262
2005,foreign,5,young,14690
2005,foreign,6,young,14843
2005,foreign,7,young,15352
2005,foreign,8,young,15485
2005,foreign,9,young,15858
2005,foreign,10,young,16829
2005,foreign,11,young,17220
2005,foreign,12,young,17392
2005,foreign,13,young,17423
2005,foreign,14,young,17847
2005,foreign,15,young,18114
2005,foreign,16,young,17704
2005,foreign,17,young,18168
2005,foreign,18,young,18021
2005,foreign,19,young,18490
2005,foreign,20,working_age,18993
2005,foreign,21,working_age,19298
2005,foreign,22,working_age,19803
2005,foreign,23,working_age,21080
2005,foreign,24,working_age,21849
2005,foreign,25,working_age,23173
2005,foreign,26,working_age,23138
2005,foreign,27,working_age,23275
2005,foreign,28,working_age,23331
2005,foreign,29,working_age,24188
2005,foreign,30,working_age,24613
2005,foreign,31,working_age,24592
2005,foreign,32,working_age,24461
2005,foreign,33,working_age,25376
2005,foreign,34,working_age,25247
2005,foreign,35,working_age,25505
2005,foreign,36,working_age,25584
2005,foreign,37,working_age,26089
2005,foreign,38,working_age,26117
2005,foreign,39,working_age,25978
2005,foreign,40,working_age,26391
2005,foreign,41,working_age,26285
2005,foreign,42,working_age,25699
2005,foreign,43,working_age,25160
2005,foreign,44,working_age,24081
2005,foreign,45,working_age,24591
2005,foreign,46,working_age,23240
2005,foreign,47,working_age,22305
2005,foreign,48,working_age,22682
2005,foreign,49,working_age,22085
2005,foreign,50,working_age,21012
2005,foreign,51,working_age,20712
2005,foreign,52,working_age,19558
2005,foreign,53,working_age,19000
2005,foreign,54,working_age,18122
2005,foreign,55,working_age,18487
2005,foreign,56,working_age,18067
2005,foreign,57,working_age,17871
2005,foreign,58,working_age,17630
2005,foreign,59,working_age,16638
2005,foreign,60,working_age,14605
2005,foreign,61,working_age,13547
2005,foreign,62,working_age,13066
2005,foreign,63,working_age,12402
2005,foreign,64,working_age,13296
2005,foreign,65,working_age,12351
2005,foreign,66,elderly,12327
2005,foreign,67,elderly,11543
2005,foreign,68,elderly,11093
2005,foreign,69,elderly,10337
2005,foreign,70,elderly,9920
2005,foreign,71,elderly,9437
2005,foreign,72,elderly,8445
2005,foreign,73,elderly,8342
2005,foreign,74,elderly,7968
2005,foreign,75,elderly,8224
2005,foreign,76,elderly,7309
2005,foreign,77,elderly,6881
2005,foreign,78,elderly,6277
2005,foreign,79,elderly,5895
2005,foreign,80,elderly,5446
2005,foreign,81,elderly,4879
2005,foreign,82,elderly,4441
2005,foreign,83,elderly,3829
2005,foreign,84,elderly,3291
2005,foreign,85,elderly,2847
2005,foreign,86,elderly,2059
2005,foreign,87,elderly,1704
2005,foreign,88,elderly,1351
2005,foreign,89,elderly,1026
2005,foreign,90,elderly,908
2005,foreign,91,elderly,868
2005,foreign,92,elderly,636
2005,foreign,93,elderly,517
2005,foreign,94,elderly,364
2005,foreign,95,elderly,261
2005,foreign,96,elderly,184
2005,foreign,97,elderly,130
2005,foreign,98,elderly,82
2005,foreign,99,elderly,59
2005,foreign,100+,elderly,119
2006,Swedish,0,young,91895
2006,Swedish,1,young,87845
2006,Swedish,2,young,87520
2006,Swedish,3,young,86311
2006,Swedish,4,young,83448
2006,Swedish,5,young,79424
2006,Swedish,6,young,78591
2006,Swedish,7,young,76443
2006,Swedish,8,young,76951
2006,Swedish,9,young,77919
2006,Swedish,10,young,82182
2006,Swedish,11,young,89160
2006,Swedish,12,young,97665
2006,Swedish,13,young,102599
2006,Swedish,14,young,108555
2006,Swedish,15,young,110879
2006,Swedish,16,young,111996
2006,Swedish,17,young,105429
2006,Swedish,18,young,102043
2006,Swedish,19,young,95199
2006,Swedish,20,working_age,92785
2006,Swedish,21,working_age,89370
2006,Swedish,22,working_age,85006
2006,Swedish,23,working_age,83012
2006,Swedish,24,working_age,83528
2006,Swedish,25,working_age,83940
2006,Swedish,26,working_age,86138
2006,Swedish,27,working_age,85014
2006,Swedish,28,working_age,82248
2006,Swedish,29,working_age,84826
2006,Swedish,30,working_age,86714
2006,Swedish,31,working_age,91760
2006,Swedish,32,working_age,97699
2006,Swedish,33,working_age,97020
2006,Swedish,34,working_age,98652
2006,Swedish,35,working_age,99711
2006,Swedish,36,working_age,96035
2006,Swedish,37,working_age,94877
2006,Swedish,38,working_age,100260
2006,Swedish,39,working_age,107532
2006,Swedish,40,working_age,109162
2006,Swedish,41,working_age,109321
2006,Swedish,42,working_age,109376
2006,Swedish,43,working_age,100679
2006,Swedish,44,working_age,95438
2006,Swedish,45,working_age,92960
2006,Swedish,46,working_age,90910
2006,Swedish,47,working_age,93260
2006,Swedish,48,working_age,93868
2006,Swedish,49,working_age,94938
2006,Swedish,50,working_age,96017
2006,Swedish,51,working_age,95318
2006,Swedish,52,working_age,93228
2006,Swedish,53,working_age,97086
2006,Swedish,54,working_age,96683
2006,Swedish,55,working_age,96418
2006,Swedish,56,working_age,100684
2006,Swedish,57,working_age,105320
2006,Swedish,58,working_age,109510
2006,Swedish,59,working_age,110647
2006,Swedish,60,working_age,112841
2006,Swedish,61,working_age,113177
