year,month,year_month,is_year_total,permit_type_sv,permit_type_en,citizenship_sv,citizenship_en,granted_count
2025,3,2025-03,False,förlängning,extension,CHILE,Chile,5
2025,4,2025-04,False,förlängning,extension,CHILE,Chile,2
2025,5,2025-05,False,förlängning,extension,CHILE,Chile,0
2025,6,2025-06,False,förlängning,extension,CHILE,Chile,6
2025,7,2025-07,False,förlängning,extension,CHILE,Chile,6
2025,8,2025-08,False,förlängning,extension,CHILE,Chile,5
2025,9,2025-09,False,förlängning,extension,CHILE,Chile,4
2025,10,2025-10,False,förlängning,extension,CHILE,Chile,2
2025,11,2025-11,False,förlängning,extension,CHILE,Chile,4
2025,12,2025-12,False,förlängning,extension,CHILE,Chile,3
2025,,2025,True,förlängning,extension,CHILE,Chile,54
2025,1,2025-01,False,förlängning,extension,COLOMBIA,Colombia,11
2025,2,2025-02,False,förlängning,extension,COLOMBIA,Colombia,12
2025,3,2025-03,False,förlängning,extension,COLOMBIA,Colombia,22
2025,4,2025-04,False,förlängning,extension,COLOMBIA,Colombia,11
2025,5,2025-05,False,förlängning,extension,COLOMBIA,Colombia,12
2025,6,2025-06,False,förlängning,extension,COLOMBIA,Colombia,11
2025,7,2025-07,False,förlängning,extension,COLOMBIA,Colombia,18
2025,8,2025-08,False,förlängning,extension,COLOMBIA,Colombia,10
2025,9,2025-09,False,förlängning,extension,COLOMBIA,Colombia,18
2025,10,2025-10,False,förlängning,extension,COLOMBIA,Colombia,8
2025,11,2025-11,False,förlängning,extension,COLOMBIA,Colombia,11
2025,12,2025-12,False,förlängning,extension,COLOMBIA,Colombia,9
2025,,2025,True,förlängning,extension,COLOMBIA,Colombia,153
2025,1,2025-01,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,2,2025-02,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,3,2025-03,False,förlängning,extension,COSTA RICA,Costa Rica,0
2025,4,2025-04,False,förlängning,extension,COSTA RICA,Costa Rica,0
2025,5,2025-05,False,förlängning,extension,COSTA RICA,Costa Rica,0
2025,6,2025-06,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,7,2025-07,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,8,2025-08,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,9,2025-09,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,10,2025-10,False,förlängning,extension,COSTA RICA,Costa Rica,0
2025,11,2025-11,False,förlängning,extension,COSTA RICA,Costa Rica,1
2025,12,2025-12,False,förlängning,extension,COSTA RICA,Costa Rica,0
2025,,2025,True,förlängning,extension,COSTA RICA,Costa Rica,7
2025,1,2025-01,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,2,2025-02,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,1
2025,3,2025-03,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,1
2025,4,2025-04,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,5,2025-05,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,1
2025,6,2025-06,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,2
2025,7,2025-07,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,8,2025-08,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,9,2025-09,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,1
2025,10,2025-10,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,11,2025-11,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,12,2025-12,False,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,0
2025,,2025,True,förlängning,extension,DEM REPUBLIKEN KONGO,DR Congo,6
2025,1,2025-01,False,förlängning,extension,DOMINICA,Dominica,0
2025,2,2025-02,False,förlängning,extension,DOMINICA,Dominica,0
2025,3,2025-03,False,förlängning,extension,DOMINICA,Dominica,0
2025,4,2025-04,False,förlängning,extension,DOMINICA,Dominica,0
2025,5,2025-05,False,förlängning,extension,DOMINICA,Dominica,0
2025,6,2025-06,False,förlängning,extension,DOMINICA,Dominica,0
2025,7,2025-07,False,förlängning,extension,DOMINICA,Dominica,0
2025,8,2025-08,False,förlängning,extension,DOMINICA,Dominica,1
2025,9,2025-09,False,förlängning,extension,DOMINICA,Dominica,0
2025,10,2025-10,False,förlängning,extension,DOMINICA,Dominica,0
2025,11,2025-11,False,förlängning,extension,DOMINICA,Dominica,0
2025,12,2025-12,False,förlängning,extension,DOMINICA,Dominica,0
2025,,2025,True,förlängning,extension,DOMINICA,Dominica,1
2025,1,2025-01,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,2,2025-02,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,3,2025-03,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,4,2025-04,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,5,2025-05,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,6,2025-06,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,7,2025-07,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,8,2025-08,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2025,9,2025-09,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,10,2025-10,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2025,11,2025-11,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,0
2025,12,2025-12,False,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,1
2025,,2025,True,förlängning,extension,DOMINIKANSKA REPUBLIKEN,Dominican Republic,3
2025,1,2025-01,False,förlängning,extension,ECUADOR,Ecuador,4
2025,2,2025-02,False,förlängning,extension,ECUADOR,Ecuador,2
2025,3,2025-03,False,förlängning,extension,ECUADOR,Ecuador,4
2025,4,2025-04,False,förlängning,extension,ECUADOR,Ecuador,2
2025,5,2025-05,False,förlängning,extension,ECUADOR,Ecuador,1
2025,6,2025-06,False,förlängning,extension,ECUADOR,Ecuador,2
2025,7,2025-07,False,förlängning,extension,ECUADOR,Ecuador,0
2025,8,2025-08,False,förlängning,extension,ECUADOR,Ecuador,1
2025,9,2025-09,False,förlängning,extension,ECUADOR,Ecuador,0
2025,10,2025-10,False,förlängning,extension,ECUADOR,Ecuador,6
2025,11,2025-11,False,förlängning,extension,ECUADOR,Ecuador,2
2025,12,2025-12,False,förlängning,extension,ECUADOR,Ecuador,1
2025,,2025,True,förlängning,extension,ECUADOR,Ecuador,25
2025,1,2025-01,False,förlängning,extension,EGYPTEN,Egypt,37
2025,2,2025-02,False,förlängning,extension,EGYPTEN,Egypt,27
2025,3,2025-03,False,förlängning,extension,EGYPTEN,Egypt,38
2025,4,2025-04,False,förlängning,extension,EGYPTEN,Egypt,25
2025,5,2025-05,False,förlängning,extension,EGYPTEN,Egypt,27
2025,6,2025-06,False,förlängning,extension,EGYPTEN,Egypt,26
2025,7,2025-07,False,förlängning,extension,EGYPTEN,Egypt,33
2025,8,2025-08,False,förlängning,extension,EGYPTEN,Egypt,38
2025,9,2025-09,False,förlängning,extension,EGYPTEN,Egypt,24
2025,10,2025-10,False,förlängning,extension,EGYPTEN,Egypt,30
2025,11,2025-11,False,förlängning,extension,EGYPTEN,Egypt,31
2025,12,2025-12,False,förlängning,extension,EGYPTEN,Egypt,13
2025,,2025,True,förlängning,extension,EGYPTEN,Egypt,349
2025,1,2025-01,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,2,2025-02,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,3,2025-03,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,4,2025-04,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,5,2025-05,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,1
2025,6,2025-06,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,7,2025-07,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,8,2025-08,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,9,2025-09,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,10,2025-10,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,11,2025-11,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,12,2025-12,False,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,0
2025,,2025,True,förlängning,extension,EKVATORIALGUINEA,Equatorial Guinea,1
2025,1,2025-01,False,förlängning,extension,EL SALVADOR,El Salvador,2
2025,2,2025-02,False,förlängning,extension,EL SALVADOR,El Salvador,1
2025,3,2025-03,False,förlängning,extension,EL SALVADOR,El Salvador,2
2025,4,2025-04,False,förlängning,extension,EL SALVADOR,El Salvador,1
2025,5,2025-05,False,förlängning,extension,EL SALVADOR,El Salvador,2
2025,6,2025-06,False,förlängning,extension,EL SALVADOR,El Salvador,2
2025,7,2025-07,False,förlängning,extension,EL SALVADOR,El Salvador,0
2025,8,2025-08,False,förlängning,extension,EL SALVADOR,El Salvador,3
2025,9,2025-09,False,förlängning,extension,EL SALVADOR,El Salvador,3
2025,10,2025-10,False,förlängning,extension,EL SALVADOR,El Salvador,3
2025,11,2025-11,False,förlängning,extension,EL SALVADOR,El Salvador,1
2025,12,2025-12,False,förlängning,extension,EL SALVADOR,El Salvador,3
2025,,2025,True,förlängning,extension,EL SALVADOR,El Salvador,23
2025,1,2025-01,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,2,2025-02,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,3,2025-03,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,2
2025,4,2025-04,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,5,2025-05,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,6,2025-06,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,7,2025-07,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,8,2025-08,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,1
2025,9,2025-09,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,10,2025-10,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,11,2025-11,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,0
2025,12,2025-12,False,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,1
2025,,2025,True,förlängning,extension,ELFENBENSKUSTEN,Ivory Coast,4
2025,1,2025-01,False,förlängning,extension,ERITREA,Eritrea,0
2025,2,2025-02,False,förlängning,extension,ERITREA,Eritrea,1
2025,3,2025-03,False,förlängning,extension,ERITREA,Eritrea,2
2025,4,2025-04,False,förlängning,extension,ERITREA,Eritrea,0
2025,5,2025-05,False,förlängning,extension,ERITREA,Eritrea,3
2025,6,2025-06,False,förlängning,extension,ERITREA,Eritrea,1
2025,7,2025-07,False,förlängning,extension,ERITREA,Eritrea,0
2025,8,2025-08,False,förlängning,extension,ERITREA,Eritrea,0
2025,9,2025-09,False,förlängning,extension,ERITREA,Eritrea,1
2025,10,2025-10,False,förlängning,extension,ERITREA,Eritrea,0
2025,11,2025-11,False,förlängning,extension,ERITREA,Eritrea,1
2025,12,2025-12,False,förlängning,extension,ERITREA,Eritrea,0
2025,,2025,True,förlängning,extension,ERITREA,Eritrea,9
2025,1,2025-01,False,förlängning,extension,ETIOPIEN,Ethiopia,5
2025,2,2025-02,False,förlängning,extension,ETIOPIEN,Ethiopia,6
2025,3,2025-03,False,förlängning,extension,ETIOPIEN,Ethiopia,8
2025,4,2025-04,False,förlängning,extension,ETIOPIEN,Ethiopia,2
2025,5,2025-05,False,förlängning,extension,ETIOPIEN,Ethiopia,3
2025,6,2025-06,False,förlängning,extension,ETIOPIEN,Ethiopia,4
2025,7,2025-07,False,förlängning,extension,ETIOPIEN,Ethiopia,4
2025,8,2025-08,False,förlängning,extension,ETIOPIEN,Ethiopia,4
2025,9,2025-09,False,förlängning,extension,ETIOPIEN,Ethiopia,3
2025,10,2025-10,False,förlängning,extension,ETIOPIEN,Ethiopia,5
2025,11,2025-11,False,förlängning,extension,ETIOPIEN,Ethiopia,3
2025,12,2025-12,False,förlängning,extension,ETIOPIEN,Ethiopia,2
2025,,2025,True,förlängning,extension,ETIOPIEN,Ethiopia,49
2025,1,2025-01,False,förlängning,extension,FIJI,Fiji,0
2025,2,2025-02,False,förlängning,extension,FIJI,Fiji,0
2025,3,2025-03,False,förlängning,extension,FIJI,Fiji,0
2025,4,2025-04,False,förlängning,extension,FIJI,Fiji,0
2025,5,2025-05,False,förlängning,extension,FIJI,Fiji,0
2025,6,2025-06,False,förlängning,extension,FIJI,Fiji,0
2025,7,2025-07,False,förlängning,extension,FIJI,Fiji,0
2025,8,2025-08,False,förlängning,extension,FIJI,Fiji,0
2025,9,2025-09,False,förlängning,extension,FIJI,Fiji,0
2025,10,2025-10,False,förlängning,extension,FIJI,Fiji,1
2025,11,2025-11,False,förlängning,extension,FIJI,Fiji,0
2025,12,2025-12,False,förlängning,extension,FIJI,Fiji,0
2025,,2025,True,förlängning,extension,FIJI,Fiji,1
2025,1,2025-01,False,förlängning,extension,FILIPPINERNA,Philippines,27
2025,2,2025-02,False,förlängning,extension,FILIPPINERNA,Philippines,31
2025,3,2025-03,False,förlängning,extension,FILIPPINERNA,Philippines,27
2025,4,2025-04,False,förlängning,extension,FILIPPINERNA,Philippines,25
2025,5,2025-05,False,förlängning,extension,FILIPPINERNA,Philippines,13
2025,6,2025-06,False,förlängning,extension,FILIPPINERNA,Philippines,20
2025,7,2025-07,False,förlängning,extension,FILIPPINERNA,Philippines,15
2025,8,2025-08,False,förlängning,extension,FILIPPINERNA,Philippines,18
2025,9,2025-09,False,förlängning,extension,FILIPPINERNA,Philippines,24
2025,10,2025-10,False,förlängning,extension,FILIPPINERNA,Philippines,20
2025,11,2025-11,False,förlängning,extension,FILIPPINERNA,Philippines,18
2025,12,2025-12,False,förlängning,extension,FILIPPINERNA,Philippines,14
2025,,2025,True,förlängning,extension,FILIPPINERNA,Philippines,252
2025,1,2025-01,False,förlängning,extension,GAMBIA,Gambia,0
2025,2,2025-02,False,förlängning,extension,GAMBIA,Gambia,1
2025,3,2025-03,False,förlängning,extension,GAMBIA,Gambia,3
2025,4,2025-04,False,förlängning,extension,GAMBIA,Gambia,1
2025,5,2025-05,False,förlängning,extension,GAMBIA,Gambia,1
2025,6,2025-06,False,förlängning,extension,GAMBIA,Gambia,1
2025,7,2025-07,False,förlängning,extension,GAMBIA,Gambia,1
2025,8,2025-08,False,förlängning,extension,GAMBIA,Gambia,1
2025,9,2025-09,False,förlängning,extension,GAMBIA,Gambia,3
2025,10,2025-10,False,förlängning,extension,GAMBIA,Gambia,2
2025,11,2025-11,False,förlängning,extension,GAMBIA,Gambia,3
2025,12,2025-12,False,förlängning,extension,GAMBIA,Gambia,2
2025,,2025,True,förlängning,extension,GAMBIA,Gambia,19
2025,1,2025-01,False,förlängning,extension,GEORGIEN,Georgia,6
2025,2,2025-02,False,förlängning,extension,GEORGIEN,Georgia,3
2025,3,2025-03,False,förlängning,extension,GEORGIEN,Georgia,10
2025,4,2025-04,False,förlängning,extension,GEORGIEN,Georgia,8
2025,5,2025-05,False,förlängning,extension,GEORGIEN,Georgia,4
2025,6,2025-06,False,förlängning,extension,GEORGIEN,Georgia,4
2025,7,2025-07,False,förlängning,extension,GEORGIEN,Georgia,6
2025,8,2025-08,False,förlängning,extension,GEORGIEN,Georgia,10
2025,9,2025-09,False,förlängning,extension,GEORGIEN,Georgia,9
2025,10,2025-10,False,förlängning,extension,GEORGIEN,Georgia,9
2025,11,2025-11,False,förlängning,extension,GEORGIEN,Georgia,8
2025,12,2025-12,False,förlängning,extension,GEORGIEN,Georgia,2
2025,,2025,True,förlängning,extension,GEORGIEN,Georgia,79
2025,1,2025-01,False,förlängning,extension,GHANA,Ghana,4
2025,2,2025-02,False,förlängning,extension,GHANA,Ghana,2
2025,3,2025-03,False,förlängning,extension,GHANA,Ghana,7
2025,4,2025-04,False,förlängning,extension,GHANA,Ghana,4
2025,5,2025-05,False,förlängning,extension,GHANA,Ghana,7
2025,6,2025-06,False,förlängning,extension,GHANA,Ghana,5
2025,7,2025-07,False,förlängning,extension,GHANA,Ghana,4
2025,8,2025-08,False,förlängning,extension,GHANA,Ghana,2
2025,9,2025-09,False,förlängning,extension,GHANA,Ghana,4
2025,10,2025-10,False,förlängning,extension,GHANA,Ghana,5
2025,11,2025-11,False,förlängning,extension,GHANA,Ghana,2
2025,12,2025-12,False,förlängning,extension,GHANA,Ghana,0
2025,,2025,True,förlängning,extension,GHANA,Ghana,46
2025,1,2025-01,False,förlängning,extension,GUATEMALA,Guatemala,1
2025,2,2025-02,False,förlängning,extension,GUATEMALA,Guatemala,0
2025,3,2025-03,False,förlängning,extension,GUATEMALA,Guatemala,0
2025,4,2025-04,False,förlängning,extension,GUATEMALA,Guatemala,2
2025,5,2025-05,False,förlängning,extension,GUATEMALA,Guatemala,2
2025,6,2025-06,False,förlängning,extension,GUATEMALA,Guatemala,1
2025,7,2025-07,False,förlängning,extension,GUATEMALA,Guatemala,2
2025,8,2025-08,False,förlängning,extension,GUATEMALA,Guatemala,0
2025,9,2025-09,False,förlängning,extension,GUATEMALA,Guatemala,1
2025,10,2025-10,False,förlängning,extension,GUATEMALA,Guatemala,1
2025,11,2025-11,False,förlängning,extension,GUATEMALA,Guatemala,1
2025,12,2025-12,False,förlängning,extension,GUATEMALA,Guatemala,0
2025,,2025,True,förlängning,extension,GUATEMALA,Guatemala,11
2025,1,2025-01,False,förlängning,extension,GUINEA,Guinea,0
2025,2,2025-02,False,förlängning,extension,GUINEA,Guinea,0
2025,3,2025-03,False,förlängning,extension,GUINEA,Guinea,2
2025,4,2025-04,False,förlängning,extension,GUINEA,Guinea,0
2025,5,2025-05,False,förlängning,extension,GUINEA,Guinea,0
2025,6,2025-06,False,förlängning,extension,GUINEA,Guinea,0
2025,7,2025-07,False,förlängning,extension,GUINEA,Guinea,0
2025,8,2025-08,False,förlängning,extension,GUINEA,Guinea,0
2025,9,2025-09,False,förlängning,extension,GUINEA,Guinea,1
2025,10,2025-10,False,förlängning,extension,GUINEA,Guinea,0
2025,11,2025-11,False,förlängning,extension,GUINEA,Guinea,0
2025,12,2025-12,False,förlängning,extension,GUINEA,Guinea,0
2025,,2025,True,förlängning,extension,GUINEA,Guinea,3
2025,1,2025-01,False,förlängning,extension,GUYANA,Guyana,0
2025,2,2025-02,False,förlängning,extension,GUYANA,Guyana,0
2025,3,2025-03,False,förlängning,extension,GUYANA,Guyana,0
2025,4,2025-04,False,förlängning,extension,GUYANA,Guyana,0
2025,5,2025-05,False,förlängning,extension,GUYANA,Guyana,0
2025,6,2025-06,False,förlängning,extension,GUYANA,Guyana,0
2025,7,2025-07,False,förlängning,extension,GUYANA,Guyana,0
2025,8,2025-08,False,förlängning,extension,GUYANA,Guyana,0
2025,9,2025-09,False,förlängning,extension,GUYANA,Guyana,0
2025,10,2025-10,False,förlängning,extension,GUYANA,Guyana,0
2025,11,2025-11,False,förlängning,extension,GUYANA,Guyana,0
2025,12,2025-12,False,förlängning,extension,GUYANA,Guyana,1
2025,,2025,True,förlängning,extension,GUYANA,Guyana,1
2025,1,2025-01,False,förlängning,extension,HAITI,Haiti,0
2025,2,2025-02,False,förlängning,extension,HAITI,Haiti,0
2025,3,2025-03,False,förlängning,extension,HAITI,Haiti,0
2025,4,2025-04,False,förlängning,extension,HAITI,Haiti,0
2025,5,2025-05,False,förlängning,extension,HAITI,Haiti,0
2025,6,2025-06,False,förlängning,extension,HAITI,Haiti,0
2025,7,2025-07,False,förlängning,extension,HAITI,Haiti,0
2025,8,2025-08,False,förlängning,extension,HAITI,Haiti,0
2025,9,2025-09,False,förlängning,extension,HAITI,Haiti,0
2025,10,2025-10,False,förlängning,extension,HAITI,Haiti,0
2025,11,2025-11,False,förlängning,extension,HAITI,Haiti,0
2025,12,2025-12,False,förlängning,extension,HAITI,Haiti,1
2025,,2025,True,förlängning,extension,HAITI,Haiti,1
2025,1,2025-01,False,förlängning,extension,HONDURAS,Honduras,1
2025,2,2025-02,False,förlängning,extension,HONDURAS,Honduras,2
2025,3,2025-03,False,förlängning,extension,HONDURAS,Honduras,0
2025,4,2025-04,False,förlängning,extension,HONDURAS,Honduras,1
2025,5,2025-05,False,förlängning,extension,HONDURAS,Honduras,0
2025,6,2025-06,False,förlängning,extension,HONDURAS,Honduras,0
2025,7,2025-07,False,förlängning,extension,HONDURAS,Honduras,3
2025,8,2025-08,False,förlängning,extension,HONDURAS,Honduras,0
2025,9,2025-09,False,förlängning,extension,HONDURAS,Honduras,3
2025,10,2025-10,False,förlängning,extension,HONDURAS,Honduras,1
2025,11,2025-11,False,förlängning,extension,HONDURAS,Honduras,0
2025,12,2025-12,False,förlängning,extension,HONDURAS,Honduras,0
2025,,2025,True,förlängning,extension,HONDURAS,Honduras,11
2025,1,2025-01,False,förlängning,extension,INDIEN,India,546
2025,2,2025-02,False,förlängning,extension,INDIEN,India,500
2025,3,2025-03,False,förlängning,extension,INDIEN,India,455
2025,4,2025-04,False,förlängning,extension,INDIEN,India,400
2025,5,2025-05,False,förlängning,extension,INDIEN,India,381
2025,6,2025-06,False,förlängning,extension,INDIEN,India,492
2025,7,2025-07,False,förlängning,extension,INDIEN,India,481
2025,8,2025-08,False,förlängning,extension,INDIEN,India,387
2025,9,2025-09,False,förlängning,extension,INDIEN,India,523
2025,10,2025-10,False,förlängning,extension,INDIEN,India,439
2025,11,2025-11,False,förlängning,extension,INDIEN,India,395
2025,12,2025-12,False,förlängning,extension,INDIEN,India,358
2025,,2025,True,förlängning,extension,INDIEN,India,5357
2025,1,2025-01,False,förlängning,extension,INDONESIEN,Indonesia,7
2025,2,2025-02,False,förlängning,extension,INDONESIEN,Indonesia,7
2025,3,2025-03,False,förlängning,extension,INDONESIEN,Indonesia,5
2025,4,2025-04,False,förlängning,extension,INDONESIEN,Indonesia,2
2025,5,2025-05,False,förlängning,extension,INDONESIEN,Indonesia,8
2025,6,2025-06,False,förlängning,extension,INDONESIEN,Indonesia,9
2025,7,2025-07,False,förlängning,extension,INDONESIEN,Indonesia,5
2025,8,2025-08,False,förlängning,extension,INDONESIEN,Indonesia,8
2025,9,2025-09,False,förlängning,extension,INDONESIEN,Indonesia,4
2025,10,2025-10,False,förlängning,extension,INDONESIEN,Indonesia,6
2025,11,2025-11,False,förlängning,extension,INDONESIEN,Indonesia,5
2025,12,2025-12,False,förlängning,extension,INDONESIEN,Indonesia,5
2025,,2025,True,förlängning,extension,INDONESIEN,Indonesia,71
2025,1,2025-01,False,förlängning,extension,IRAK,Iraq,35
2025,2,2025-02,False,förlängning,extension,IRAK,Iraq,38
2025,3,2025-03,False,förlängning,extension,IRAK,Iraq,66
2025,4,2025-04,False,förlängning,extension,IRAK,Iraq,19
2025,5,2025-05,False,förlängning,extension,IRAK,Iraq,24
2025,6,2025-06,False,förlängning,extension,IRAK,Iraq,34
2025,7,2025-07,False,förlängning,extension,IRAK,Iraq,28
2025,8,2025-08,False,förlängning,extension,IRAK,Iraq,27
2025,9,2025-09,False,förlängning,extension,IRAK,Iraq,27
2025,10,2025-10,False,förlängning,extension,IRAK,Iraq,27
2025,11,2025-11,False,förlängning,extension,IRAK,Iraq,41
2025,12,2025-12,False,förlängning,extension,IRAK,Iraq,28
2025,,2025,True,förlängning,extension,IRAK,Iraq,394
2025,1,2025-01,False,förlängning,extension,IRAN,Iran,116
2025,2,2025-02,False,förlängning,extension,IRAN,Iran,115
2025,3,2025-03,False,förlängning,extension,IRAN,Iran,144
2025,4,2025-04,False,förlängning,extension,IRAN,Iran,87
2025,5,2025-05,False,förlängning,extension,IRAN,Iran,98
2025,6,2025-06,False,förlängning,extension,IRAN,Iran,104
2025,7,2025-07,False,förlängning,extension,IRAN,Iran,87
2025,8,2025-08,False,förlängning,extension,IRAN,Iran,100
2025,9,2025-09,False,förlängning,extension,IRAN,Iran,98
2025,10,2025-10,False,förlängning,extension,IRAN,Iran,110
2025,11,2025-11,False,förlängning,extension,IRAN,Iran,119
2025,12,2025-12,False,förlängning,extension,IRAN,Iran,72
2025,,2025,True,förlängning,extension,IRAN,Iran,1250
2025,1,2025-01,False,förlängning,extension,ISRAEL,Israel,2
2025,2,2025-02,False,förlängning,extension,ISRAEL,Israel,2
2025,3,2025-03,False,förlängning,extension,ISRAEL,Israel,1
2025,4,2025-04,False,förlängning,extension,ISRAEL,Israel,3
2025,5,2025-05,False,förlängning,extension,ISRAEL,Israel,4
2025,6,2025-06,False,förlängning,extension,ISRAEL,Israel,0
2025,7,2025-07,False,förlängning,extension,ISRAEL,Israel,1
2025,8,2025-08,False,förlängning,extension,ISRAEL,Israel,3
2025,9,2025-09,False,förlängning,extension,ISRAEL,Israel,4
2025,10,2025-10,False,förlängning,extension,ISRAEL,Israel,2
2025,11,2025-11,False,förlängning,extension,ISRAEL,Israel,2
2025,12,2025-12,False,förlängning,extension,ISRAEL,Israel,0
2025,,2025,True,förlängning,extension,ISRAEL,Israel,24
2025,1,2025-01,False,förlängning,extension,JAMAICA,Jamaica,0
2025,2,2025-02,False,förlängning,extension,JAMAICA,Jamaica,1
2025,3,2025-03,False,förlängning,extension,JAMAICA,Jamaica,0
2025,4,2025-04,False,förlängning,extension,JAMAICA,Jamaica,0
2025,5,2025-05,False,förlängning,extension,JAMAICA,Jamaica,1
2025,6,2025-06,False,förlängning,extension,JAMAICA,Jamaica,0
2025,7,2025-07,False,förlängning,extension,JAMAICA,Jamaica,1
2025,8,2025-08,False,förlängning,extension,JAMAICA,Jamaica,0
2025,9,2025-09,False,förlängning,extension,JAMAICA,Jamaica,1
2025,10,2025-10,False,förlängning,extension,JAMAICA,Jamaica,0
2025,11,2025-11,False,förlängning,extension,JAMAICA,Jamaica,0
2025,12,2025-12,False,förlängning,extension,JAMAICA,Jamaica,0
2025,,2025,True,förlängning,extension,JAMAICA,Jamaica,4
2025,1,2025-01,False,förlängning,extension,JAPAN,Japan,10
2025,2,2025-02,False,förlängning,extension,JAPAN,Japan,2
2025,3,2025-03,False,förlängning,extension,JAPAN,Japan,6
2025,4,2025-04,False,förlängning,extension,JAPAN,Japan,7
2025,5,2025-05,False,förlängning,extension,JAPAN,Japan,8
2025,6,2025-06,False,förlängning,extension,JAPAN,Japan,2
2025,7,2025-07,False,förlängning,extension,JAPAN,Japan,6
2025,8,2025-08,False,förlängning,extension,JAPAN,Japan,5
2025,9,2025-09,False,förlängning,extension,JAPAN,Japan,3
2025,10,2025-10,False,förlängning,extension,JAPAN,Japan,4
2025,11,2025-11,False,förlängning,extension,JAPAN,Japan,7
2025,12,2025-12,False,förlängning,extension,JAPAN,Japan,7
2025,,2025,True,förlängning,extension,JAPAN,Japan,67
2025,1,2025-01,False,förlängning,extension,JEMEN,Yemen,1
2025,2,2025-02,False,förlängning,extension,JEMEN,Yemen,1
2025,3,2025-03,False,förlängning,extension,JEMEN,Yemen,0
2025,4,2025-04,False,förlängning,extension,JEMEN,Yemen,0
2025,5,2025-05,False,förlängning,extension,JEMEN,Yemen,0
2025,6,2025-06,False,förlängning,extension,JEMEN,Yemen,0
