year,month,year_month,is_year_total,permit_basis_sv,permit_basis_en,sub_category_sv,sub_category_en,granted_count
2024,2,2024-02,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,3,2024-03,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,1
2024,4,2024-04,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,5,2024-05,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,6,2024-06,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,2
2024,7,2024-07,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,8,2024-08,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,9,2024-09,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,10,2024-10,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,1
2024,11,2024-11,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,4
2024,12,2024-12,False,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,0
2024,,2024,True,Verkställighetshinder,Impediments to enforcement,Mottagarlandet tar ej emot,Receiving country refuses,8
2024,1,2024-01,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,9
2024,2,2024-02,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,9
2024,3,2024-03,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,4
2024,4,2024-04,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,9
2024,5,2024-05,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,8
2024,6,2024-06,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,4
2024,7,2024-07,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,5
2024,8,2024-08,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,4
2024,9,2024-09,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,5
2024,10,2024-10,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,7
2024,11,2024-11,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,3
2024,12,2024-12,False,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,8
2024,,2024,True,Verkställighetshinder,Impediments to enforcement,Tillsvidare verkställighetshinder,Lasting enforcement impediment,75
2024,1,2024-01,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,67
2024,2,2024-02,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,51
2024,3,2024-03,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,82
2024,4,2024-04,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,56
2024,5,2024-05,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,56
2024,6,2024-06,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,71
2024,7,2024-07,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,54
2024,8,2024-08,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,38
2024,9,2024-09,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,45
2024,10,2024-10,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,82
2024,11,2024-11,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,51
2024,12,2024-12,False,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,44
2024,,2024,True,Verkställighetshinder,Impediments to enforcement,Verkställighetshinder annan särskild anledning,Other special enforcement impediment,697
2024,1,2024-01,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,76
2024,2,2024-02,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,61
2024,3,2024-03,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,87
2024,4,2024-04,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,65
2024,5,2024-05,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,64
2024,6,2024-06,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,77
2024,7,2024-07,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,59
2024,8,2024-08,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,42
2024,9,2024-09,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,51
2024,10,2024-10,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,91
2024,11,2024-11,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,59
2024,12,2024-12,False,Verkställighetshinder,Impediments to enforcement,Totalt,Total,52
2024,,2024,True,Verkställighetshinder,Impediments to enforcement,Totalt,Total,784
2025,1,2025-01,False,Anknytning,Family ties,Adoption,Adoption,1
2025,2,2025-02,False,Anknytning,Family ties,Adoption,Adoption,2
2025,3,2025-03,False,Anknytning,Family ties,Adoption,Adoption,0
2025,4,2025-04,False,Anknytning,Family ties,Adoption,Adoption,1
2025,5,2025-05,False,Anknytning,Family ties,Adoption,Adoption,1
2025,6,2025-06,False,Anknytning,Family ties,Adoption,Adoption,1
2025,7,2025-07,False,Anknytning,Family ties,Adoption,Adoption,1
2025,8,2025-08,False,Anknytning,Family ties,Adoption,Adoption,1
2025,9,2025-09,False,Anknytning,Family ties,Adoption,Adoption,0
2025,10,2025-10,False,Anknytning,Family ties,Adoption,Adoption,0
2025,11,2025-11,False,Anknytning,Family ties,Adoption,Adoption,2
2025,12,2025-12,False,Anknytning,Family ties,Adoption,Adoption,0
2025,,2025,True,Anknytning,Family ties,Adoption,Adoption,10
2025,1,2025-01,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,209
2025,2,2025-02,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,204
2025,3,2025-03,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,182
2025,4,2025-04,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,193
2025,5,2025-05,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,182
2025,6,2025-06,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,190
2025,7,2025-07,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,137
2025,8,2025-08,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,178
2025,9,2025-09,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,216
2025,10,2025-10,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,224
2025,11,2025-11,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,193
2025,12,2025-12,False,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,170
2025,,2025,True,Anknytning,Family ties,Anhörig till flykting-/asylgrund,Family of refugee/asylum recipient,2278
2025,1,2025-01,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1705
2025,2,2025-02,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1721
2025,3,2025-03,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1997
2025,4,2025-04,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1824
2025,5,2025-05,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1829
2025,6,2025-06,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1838
2025,7,2025-07,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1514
2025,8,2025-08,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1795
2025,9,2025-09,False,Anknytning,Family ties,Anhörig till övriga,Family of other,2327
2025,10,2025-10,False,Anknytning,Family ties,Anhörig till övriga,Family of other,2314
2025,11,2025-11,False,Anknytning,Family ties,Anhörig till övriga,Family of other,2114
2025,12,2025-12,False,Anknytning,Family ties,Anhörig till övriga,Family of other,1661
2025,,2025,True,Anknytning,Family ties,Anhörig till övriga,Family of other,22639
2025,1,2025-01,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",36
2025,2,2025-02,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",14
2025,3,2025-03,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",34
2025,4,2025-04,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",10
2025,5,2025-05,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",24
2025,6,2025-06,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",29
2025,7,2025-07,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",12
2025,8,2025-08,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",8
2025,9,2025-09,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",26
2025,10,2025-10,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",25
2025,11,2025-11,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",42
2025,12,2025-12,False,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",24
2025,,2025,True,Anknytning,Family ties,Synnerliga skäl anknytning (5 KAP 3a § 3 st 1 och 3 UTLL),"Exceptional grounds, family ties",284
2025,1,2025-01,False,Anknytning,Family ties,Totalt,Total,1951
2025,2,2025-02,False,Anknytning,Family ties,Totalt,Total,1941
2025,3,2025-03,False,Anknytning,Family ties,Totalt,Total,2213
2025,4,2025-04,False,Anknytning,Family ties,Totalt,Total,2028
2025,5,2025-05,False,Anknytning,Family ties,Totalt,Total,2036
2025,6,2025-06,False,Anknytning,Family ties,Totalt,Total,2058
2025,7,2025-07,False,Anknytning,Family ties,Totalt,Total,1664
2025,8,2025-08,False,Anknytning,Family ties,Totalt,Total,1982
2025,9,2025-09,False,Anknytning,Family ties,Totalt,Total,2569
2025,10,2025-10,False,Anknytning,Family ties,Totalt,Total,2563
2025,11,2025-11,False,Anknytning,Family ties,Totalt,Total,2351
2025,12,2025-12,False,Anknytning,Family ties,Totalt,Total,1855
2025,,2025,True,Anknytning,Family ties,Totalt,Total,25211
2025,1,2025-01,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,707
2025,2,2025-02,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,727
2025,3,2025-03,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,828
2025,4,2025-04,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,680
2025,5,2025-05,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,596
2025,6,2025-06,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,823
2025,7,2025-07,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,808
2025,8,2025-08,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,652
2025,9,2025-09,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,726
2025,10,2025-10,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,622
2025,11,2025-11,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,592
2025,12,2025-12,False,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,613
2025,,2025,True,Arbetsmarknad,Labour market,"Anhörig, arbetsmarknad",Family of labour migrant,8374
2025,1,2025-01,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),927
2025,2,2025-02,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1547
2025,3,2025-03,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),1524
2025,4,2025-04,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),971
2025,5,2025-05,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),814
2025,6,2025-06,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),949
2025,7,2025-07,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),917
2025,8,2025-08,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),755
2025,9,2025-09,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),788
2025,10,2025-10,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),640
2025,11,2025-11,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),542
2025,12,2025-12,False,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),726
2025,,2025,True,Arbetsmarknad,Labour market,Arbetstagare,Employee (work permit),11100
2025,1,2025-01,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,11
2025,2,2025-02,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,15
2025,3,2025-03,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,9
2025,4,2025-04,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,6
2025,5,2025-05,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,2
2025,6,2025-06,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,4
2025,7,2025-07,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,2
2025,8,2025-08,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,2
2025,9,2025-09,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,6
2025,10,2025-10,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,3
2025,11,2025-11,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,5
2025,12,2025-12,False,Arbetsmarknad,Labour market,Egen företagare,Self-employed,2
2025,,2025,True,Arbetsmarknad,Labour market,Egen företagare,Self-employed,67
2025,1,2025-01,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),132
2025,2,2025-02,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),114
2025,3,2025-03,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),133
2025,4,2025-04,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),122
2025,5,2025-05,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),119
2025,6,2025-06,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),154
2025,7,2025-07,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),141
2025,8,2025-08,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),110
2025,9,2025-09,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),135
2025,10,2025-10,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),119
2025,11,2025-11,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),92
2025,12,2025-12,False,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),130
2025,,2025,True,Arbetsmarknad,Labour market,Forskare (alla),Researcher (all),1501
2025,1,2025-01,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",89
2025,2,2025-02,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",113
2025,3,2025-03,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",106
2025,4,2025-04,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",99
2025,5,2025-05,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",62
2025,6,2025-06,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",83
2025,7,2025-07,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",83
2025,8,2025-08,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",118
2025,9,2025-09,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",143
2025,10,2025-10,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",136
2025,11,2025-11,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",59
2025,12,2025-12,False,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",43
2025,,2025,True,Arbetsmarknad,Labour market,"Internationellt utbyte (Artist,Aupair,Praktikant,Ungdomsutbyte)","International exchange (artist, au pair, intern, youth)",1134
2025,1,2025-01,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,43
2025,2,2025-02,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,41
2025,3,2025-03,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,30
2025,4,2025-04,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,25
2025,5,2025-05,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,16
2025,6,2025-06,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,44
2025,7,2025-07,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,93
2025,8,2025-08,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,83
2025,9,2025-09,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,46
2025,10,2025-10,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,16
2025,11,2025-11,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,18
2025,12,2025-12,False,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,30
2025,,2025,True,Arbetsmarknad,Labour market,Professionell idrottsutövare/tränare,Professional athlete/coach,485
2025,1,2025-01,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,16
2025,2,2025-02,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,4
2025,3,2025-03,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,21
2025,4,2025-04,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,12
2025,5,2025-05,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,27
2025,6,2025-06,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,25
2025,7,2025-07,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,24
2025,8,2025-08,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,4
2025,9,2025-09,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,17
2025,10,2025-10,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,17
2025,11,2025-11,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,27
2025,12,2025-12,False,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,100
2025,,2025,True,Arbetsmarknad,Labour market,Söka arbete eller starta verksamhet,Job-seeker / start business,294
2025,1,2025-01,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,2,2025-02,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,3,2025-03,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,4,2025-04,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,5,2025-05,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,6,2025-06,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,7,2025-07,False,Arbetsmarknad,Labour market,Volontär,Volunteer,2
2025,8,2025-08,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,9,2025-09,False,Arbetsmarknad,Labour market,Volontär,Volunteer,1
2025,10,2025-10,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,11,2025-11,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,12,2025-12,False,Arbetsmarknad,Labour market,Volontär,Volunteer,0
2025,,2025,True,Arbetsmarknad,Labour market,Volontär,Volunteer,3
2025,1,2025-01,False,Arbetsmarknad,Labour market,Totalt,Total,1925
2025,2,2025-02,False,Arbetsmarknad,Labour market,Totalt,Total,2561
2025,3,2025-03,False,Arbetsmarknad,Labour market,Totalt,Total,2651
2025,4,2025-04,False,Arbetsmarknad,Labour market,Totalt,Total,1915
2025,5,2025-05,False,Arbetsmarknad,Labour market,Totalt,Total,1636
2025,6,2025-06,False,Arbetsmarknad,Labour market,Totalt,Total,2082
2025,7,2025-07,False,Arbetsmarknad,Labour market,Totalt,Total,2070
2025,8,2025-08,False,Arbetsmarknad,Labour market,Totalt,Total,1724
2025,9,2025-09,False,Arbetsmarknad,Labour market,Totalt,Total,1862
2025,10,2025-10,False,Arbetsmarknad,Labour market,Totalt,Total,1553
2025,11,2025-11,False,Arbetsmarknad,Labour market,Totalt,Total,1335
2025,12,2025-12,False,Arbetsmarknad,Labour market,Totalt,Total,1644
2025,,2025,True,Arbetsmarknad,Labour market,Totalt,Total,22958
2025,1,2025-01,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,416
2025,2,2025-02,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,334
2025,3,2025-03,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,458
2025,4,2025-04,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,361
2025,5,2025-05,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,483
2025,6,2025-06,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,548
2025,7,2025-07,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,400
2025,8,2025-08,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,551
2025,9,2025-09,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,616
2025,10,2025-10,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,634
2025,11,2025-11,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,469
2025,12,2025-12,False,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,388
2025,,2025,True,EU/EES,EU/EEA,Anhörig till varaktigt bosatt i annat EU-land,Family of long-term EU resident,5658
2025,1,2025-01,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,146
2025,2,2025-02,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,197
2025,3,2025-03,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,207
2025,4,2025-04,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,200
2025,5,2025-05,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,177
2025,6,2025-06,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,165
2025,7,2025-07,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,143
2025,8,2025-08,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,217
2025,9,2025-09,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,209
2025,10,2025-10,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,178
2025,11,2025-11,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,174
2025,12,2025-12,False,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,145
2025,,2025,True,EU/EES,EU/EEA,Anhörig tredjelandsmedborgare till EES-medborgare,Third-country family of EEA citizen,2158
2025,1,2025-01,False,EU/EES,EU/EEA,Schweiz,Switzerland,45
2025,2,2025-02,False,EU/EES,EU/EEA,Schweiz,Switzerland,56
2025,3,2025-03,False,EU/EES,EU/EEA,Schweiz,Switzerland,53
2025,4,2025-04,False,EU/EES,EU/EEA,Schweiz,Switzerland,69
2025,5,2025-05,False,EU/EES,EU/EEA,Schweiz,Switzerland,38
2025,6,2025-06,False,EU/EES,EU/EEA,Schweiz,Switzerland,33
2025,7,2025-07,False,EU/EES,EU/EEA,Schweiz,Switzerland,33
2025,8,2025-08,False,EU/EES,EU/EEA,Schweiz,Switzerland,53
2025,9,2025-09,False,EU/EES,EU/EEA,Schweiz,Switzerland,75
