year,background,age,sex,population
2004,Swedish,55,women,52456
2004,Swedish,56,women,54874
2004,Swedish,57,women,55406
2004,Swedish,58,women,56451
2004,Swedish,59,women,56498
2004,Swedish,60,women,55955
2004,Swedish,61,women,52407
2004,Swedish,62,women,47544
2004,Swedish,63,women,41025
2004,Swedish,64,women,39153
2004,Swedish,65,women,39339
2004,Swedish,66,women,37804
2004,Swedish,67,women,35595
2004,Swedish,68,women,34798
2004,Swedish,69,women,32728
2004,Swedish,70,women,32154
2004,Swedish,71,women,31621
2004,Swedish,72,women,32792
2004,Swedish,73,women,32485
2004,Swedish,74,women,32710
2004,Swedish,75,women,31534
2004,Swedish,76,women,32384
2004,Swedish,77,women,31008
2004,Swedish,78,women,31115
2004,Swedish,79,women,31037
2004,Swedish,80,women,30440
2004,Swedish,81,women,29544
2004,Swedish,82,women,28458
2004,Swedish,83,women,29304
2004,Swedish,84,women,28737
2004,Swedish,85,women,21816
2004,Swedish,86,women,19653
2004,Swedish,87,women,18130
2004,Swedish,88,women,15741
2004,Swedish,89,women,13424
2004,Swedish,90,women,11558
2004,Swedish,91,women,9720
2004,Swedish,92,women,8032
2004,Swedish,93,women,6102
2004,Swedish,94,women,4633
2004,Swedish,95,women,3487
2004,Swedish,96,women,2471
2004,Swedish,97,women,1676
2004,Swedish,98,women,1132
2004,Swedish,99,women,702
2004,Swedish,100+,women,992
2004,foreign,0,men,6538
2004,foreign,1,men,6766
2004,foreign,2,men,6864
2004,foreign,3,men,6892
2004,foreign,4,men,7274
2004,foreign,5,men,7247
2004,foreign,6,men,7673
2004,foreign,7,men,7613
2004,foreign,8,men,7904
2004,foreign,9,men,8457
2004,foreign,10,men,8603
2004,foreign,11,men,8794
2004,foreign,12,men,8718
2004,foreign,13,men,9045
2004,foreign,14,men,9166
2004,foreign,15,men,8881
2004,foreign,16,men,9177
2004,foreign,17,men,8897
2004,foreign,18,men,9374
2004,foreign,19,men,9285
2004,foreign,20,men,9300
2004,foreign,21,men,8965
2004,foreign,22,men,9547
2004,foreign,23,men,9891
2004,foreign,24,men,10471
2004,foreign,25,men,10393
2004,foreign,26,men,10623
2004,foreign,27,men,10532
2004,foreign,28,men,11222
2004,foreign,29,men,11410
2004,foreign,30,men,11337
2004,foreign,31,men,11458
2004,foreign,32,men,11748
2004,foreign,33,men,11895
2004,foreign,34,men,11915
2004,foreign,35,men,12124
2004,foreign,36,men,12612
2004,foreign,37,men,12852
2004,foreign,38,men,12958
2004,foreign,39,men,13266
2004,foreign,40,men,13285
2004,foreign,41,men,13007
2004,foreign,42,men,12698
2004,foreign,43,men,11971
2004,foreign,44,men,12239
2004,foreign,45,men,11548
2004,foreign,46,men,11134
2004,foreign,47,men,11209
2004,foreign,48,men,10887
2004,foreign,49,men,10228
2004,foreign,50,men,10147
2004,foreign,51,men,9505
2004,foreign,52,men,9090
2004,foreign,53,men,8691
2004,foreign,54,men,8893
2004,foreign,55,men,8595
2004,foreign,56,men,8654
2004,foreign,57,men,8536
2004,foreign,58,men,8165
2004,foreign,59,men,7153
2004,foreign,60,men,6912
2004,foreign,61,men,6747
2004,foreign,62,men,6604
2004,foreign,63,men,6815
2004,foreign,64,men,6429
2004,foreign,65,men,6182
2004,foreign,66,men,5692
2004,foreign,67,men,5265
2004,foreign,68,men,4754
2004,foreign,69,men,4530
2004,foreign,70,men,4178
2004,foreign,71,men,3700
2004,foreign,72,men,3501
2004,foreign,73,men,3290
2004,foreign,74,men,3305
2004,foreign,75,men,2920
2004,foreign,76,men,2634
2004,foreign,77,men,2401
2004,foreign,78,men,2234
2004,foreign,79,men,2005
2004,foreign,80,men,1810
2004,foreign,81,men,1687
2004,foreign,82,men,1354
2004,foreign,83,men,1161
2004,foreign,84,men,983
2004,foreign,85,men,714
2004,foreign,86,men,542
2004,foreign,87,men,431
2004,foreign,88,men,294
2004,foreign,89,men,281
2004,foreign,90,men,244
2004,foreign,91,men,179
2004,foreign,92,men,139
2004,foreign,93,men,98
2004,foreign,94,men,77
2004,foreign,95,men,43
2004,foreign,96,men,36
2004,foreign,97,men,15
2004,foreign,98,men,18
2004,foreign,99,men,6
2004,foreign,100+,men,27
2004,foreign,0,women,6063
2004,foreign,1,women,6797
2004,foreign,2,women,6949
2004,foreign,3,women,6934
2004,foreign,4,women,6976
2004,foreign,5,women,7225
2004,foreign,6,women,7321
2004,foreign,7,women,7450
2004,foreign,8,women,7595
2004,foreign,9,women,8011
2004,foreign,10,women,8257
2004,foreign,11,women,8219
2004,foreign,12,women,8328
2004,foreign,13,women,8419
2004,foreign,14,women,8539
2004,foreign,15,women,8449
2004,foreign,16,women,8564
2004,foreign,17,women,8674
2004,foreign,18,women,8509
2004,foreign,19,women,8964
2004,foreign,20,women,9078
2004,foreign,21,women,9533
2004,foreign,22,women,9906
2004,foreign,23,women,10297
2004,foreign,24,women,10978
2004,foreign,25,women,11068
2004,foreign,26,women,11225
2004,foreign,27,women,11441
2004,foreign,28,women,11746
2004,foreign,29,women,12030
2004,foreign,30,women,12284
2004,foreign,31,women,12260
2004,foreign,32,women,12822
2004,foreign,33,women,12786
2004,foreign,34,women,13014
2004,foreign,35,women,12996
2004,foreign,36,women,13073
2004,foreign,37,women,12902
2004,foreign,38,women,12698
2004,foreign,39,women,12762
2004,foreign,40,women,12789
2004,foreign,41,women,12481
2004,foreign,42,women,12230
2004,foreign,43,women,11908
2004,foreign,44,women,12183
2004,foreign,45,women,11619
2004,foreign,46,women,11046
2004,foreign,47,women,11381
2004,foreign,48,women,11120
2004,foreign,49,women,10705
2004,foreign,50,women,10511
2004,foreign,51,women,10029
2004,foreign,52,women,9875
2004,foreign,53,women,9498
2004,foreign,54,women,9630
2004,foreign,55,women,9498
2004,foreign,56,women,9275
2004,foreign,57,women,9143
2004,foreign,58,women,8524
2004,foreign,59,women,7530
2004,foreign,60,women,6704
2004,foreign,61,women,6427
2004,foreign,62,women,5877
2004,foreign,63,women,6607
2004,foreign,64,women,6042
2004,foreign,65,women,6300
2004,foreign,66,women,6028
2004,foreign,67,women,6011
2004,foreign,68,women,5755
2004,foreign,69,women,5565
2004,foreign,70,women,5466
2004,foreign,71,women,4940
2004,foreign,72,women,5051
2004,foreign,73,women,4933
2004,foreign,74,women,5176
2004,foreign,75,women,4644
2004,foreign,76,women,4538
2004,foreign,77,women,4157
2004,foreign,78,women,3955
2004,foreign,79,women,3769
2004,foreign,80,women,3400
2004,foreign,81,women,3056
2004,foreign,82,women,2790
2004,foreign,83,women,2409
2004,foreign,84,women,2130
2004,foreign,85,women,1568
2004,foreign,86,women,1366
2004,foreign,87,women,1123
2004,foreign,88,women,892
2004,foreign,89,women,805
2004,foreign,90,women,810
2004,foreign,91,women,594
2004,foreign,92,women,489
2004,foreign,93,women,356
2004,foreign,94,women,255
2004,foreign,95,women,199
2004,foreign,96,women,132
2004,foreign,97,women,97
2004,foreign,98,women,65
2004,foreign,99,women,43
2004,foreign,100+,women,93
2005,Swedish,0,men,45488
2005,Swedish,1,men,45126
2005,Swedish,2,men,44546
2005,Swedish,3,men,42944
2005,Swedish,4,men,41083
2005,Swedish,5,men,40549
2005,Swedish,6,men,39329
2005,Swedish,7,men,39778
2005,Swedish,8,men,40132
2005,Swedish,9,men,41976
2005,Swedish,10,men,45844
2005,Swedish,11,men,49856
2005,Swedish,12,men,52305
2005,Swedish,13,men,55843
2005,Swedish,14,men,57052
2005,Swedish,15,men,57369
2005,Swedish,16,men,54229
2005,Swedish,17,men,52544
2005,Swedish,18,men,48755
2005,Swedish,19,men,47711
2005,Swedish,20,men,46195
2005,Swedish,21,men,43920
2005,Swedish,22,men,43055
2005,Swedish,23,men,43226
2005,Swedish,24,men,43149
2005,Swedish,25,men,44529
2005,Swedish,26,men,43900
2005,Swedish,27,men,42429
2005,Swedish,28,men,44121
2005,Swedish,29,men,44855
2005,Swedish,30,men,47339
2005,Swedish,31,men,50522
2005,Swedish,32,men,49976
2005,Swedish,33,men,50911
2005,Swedish,34,men,51490
2005,Swedish,35,men,49418
2005,Swedish,36,men,49112
2005,Swedish,37,men,51453
2005,Swedish,38,men,55510
2005,Swedish,39,men,56173
2005,Swedish,40,men,56173
2005,Swedish,41,men,55859
2005,Swedish,42,men,51798
2005,Swedish,43,men,48766
2005,Swedish,44,men,47600
2005,Swedish,45,men,46268
2005,Swedish,46,men,47893
2005,Swedish,47,men,47945
2005,Swedish,48,men,48155
2005,Swedish,49,men,49358
2005,Swedish,50,men,48552
2005,Swedish,51,men,47489
2005,Swedish,52,men,49672
2005,Swedish,53,men,49358
2005,Swedish,54,men,49158
2005,Swedish,55,men,51509
2005,Swedish,56,men,53563
2005,Swedish,57,men,55416
2005,Swedish,58,men,56073
2005,Swedish,59,men,57304
2005,Swedish,60,men,57740
2005,Swedish,61,men,56777
2005,Swedish,62,men,52222
2005,Swedish,63,men,47398
2005,Swedish,64,men,40296
2005,Swedish,65,men,38146
2005,Swedish,66,men,37876
2005,Swedish,67,men,35767
2005,Swedish,68,men,33676
2005,Swedish,69,men,32210
2005,Swedish,70,men,30422
2005,Swedish,71,men,28767
2005,Swedish,72,men,27845
2005,Swedish,73,men,28222
2005,Swedish,74,men,27378
2005,Swedish,75,men,26609
2005,Swedish,76,men,25186
2005,Swedish,77,men,25095
2005,Swedish,78,men,23330
2005,Swedish,79,men,22611
2005,Swedish,80,men,21925
2005,Swedish,81,men,20430
2005,Swedish,82,men,19494
2005,Swedish,83,men,17356
2005,Swedish,84,men,16882
2005,Swedish,85,men,15610
2005,Swedish,86,men,11252
2005,Swedish,87,men,9443
2005,Swedish,88,men,7920
2005,Swedish,89,men,6478
2005,Swedish,90,men,4902
2005,Swedish,91,men,4066
2005,Swedish,92,men,3100
2005,Swedish,93,men,2167
2005,Swedish,94,men,1523
2005,Swedish,95,men,1049
2005,Swedish,96,men,733
2005,Swedish,97,men,422
2005,Swedish,98,men,287
2005,Swedish,99,men,151
2005,Swedish,100+,men,181
2005,Swedish,0,women,43066
2005,Swedish,1,women,42678
2005,Swedish,2,women,41900
2005,Swedish,3,women,40679
2005,Swedish,4,women,38485
2005,Swedish,5,women,38097
2005,Swedish,6,women,37211
2005,Swedish,7,women,37279
2005,Swedish,8,women,37861
2005,Swedish,9,women,40247
2005,Swedish,10,women,43365
2005,Swedish,11,women,47848
2005,Swedish,12,women,50319
2005,Swedish,13,women,52753
2005,Swedish,14,women,53848
2005,Swedish,15,women,54622
2005,Swedish,16,women,51219
2005,Swedish,17,women,49494
2005,Swedish,18,women,46632
2005,Swedish,19,women,45308
2005,Swedish,20,women,43447
2005,Swedish,21,women,41336
2005,Swedish,22,women,40228
2005,Swedish,23,women,40604
2005,Swedish,24,women,41085
2005,Swedish,25,women,42041
2005,Swedish,26,women,41570
2005,Swedish,27,women,40217
2005,Swedish,28,women,41057
2005,Swedish,29,women,42237
2005,Swedish,30,women,44724
2005,Swedish,31,women,47439
2005,Swedish,32,women,47294
2005,Swedish,33,women,47896
2005,Swedish,34,women,48396
2005,Swedish,35,women,46775
2005,Swedish,36,women,45972
2005,Swedish,37,women,48983
2005,Swedish,38,women,52191
2005,Swedish,39,women,53155
2005,Swedish,40,women,53345
2005,Swedish,41,women,53718
2005,Swedish,42,women,48989
2005,Swedish,43,women,46816
2005,Swedish,44,women,45484
2005,Swedish,45,women,44803
2005,Swedish,46,women,45546
2005,Swedish,47,women,46106
2005,Swedish,48,women,47012
2005,Swedish,49,women,46864
2005,Swedish,50,women,47059
2005,Swedish,51,women,46013
2005,Swedish,52,women,47740
2005,Swedish,53,women,47732
2005,Swedish,54,women,47641
2005,Swedish,55,women,49647
2005,Swedish,56,women,52248
2005,Swedish,57,women,54636
2005,Swedish,58,women,55169
2005,Swedish,59,women,56224
2005,Swedish,60,women,56202
2005,Swedish,61,women,55648
2005,Swedish,62,women,52104
2005,Swedish,63,women,47231
2005,Swedish,64,women,40748
2005,Swedish,65,women,38822
2005,Swedish,66,women,38989
2005,Swedish,67,women,37432
2005,Swedish,68,women,35248
2005,Swedish,69,women,34444
2005,Swedish,70,women,32285
2005,Swedish,71,women,31699
2005,Swedish,72,women,31162
2005,Swedish,73,women,32239
2005,Swedish,74,women,31884
2005,Swedish,75,women,32022
2005,Swedish,76,women,30843
2005,Swedish,77,women,31504
2005,Swedish,78,women,30114
2005,Swedish,79,women,30038
2005,Swedish,80,women,29844
2005,Swedish,81,women,29145
2005,Swedish,82,women,28059
2005,Swedish,83,women,26779
2005,Swedish,84,women,27421
2005,Swedish,85,women,26602
2005,Swedish,86,women,19973
2005,Swedish,87,women,17718
2005,Swedish,88,women,16129
2005,Swedish,89,women,13764
2005,Swedish,90,women,11517
2005,Swedish,91,women,9746
2005,Swedish,92,women,7982
2005,Swedish,93,women,6414
2005,Swedish,94,women,4802
2005,Swedish,95,women,3551
2005,Swedish,96,women,2604
2005,Swedish,97,women,1793
2005,Swedish,98,women,1150
2005,Swedish,99,women,756
2005,Swedish,100+,women,1042
2005,foreign,0,men,6647
2005,foreign,1,men,7350
2005,foreign,2,men,7095
2005,foreign,3,men,7137
2005,foreign,4,men,7124
2005,foreign,5,men,7487
2005,foreign,6,men,7453
2005,foreign,7,men,7850
2005,foreign,8,men,7839
2005,foreign,9,men,8068
2005,foreign,10,men,8637
2005,foreign,11,men,8802
2005,foreign,12,men,8998
2005,foreign,13,men,8922
2005,foreign,14,men,9241
2005,foreign,15,men,9371
2005,foreign,16,men,9061
2005,foreign,17,men,9399
2005,foreign,18,men,9095
2005,foreign,19,men,9549
2005,foreign,20,men,9515
2005,foreign,21,men,9642
2005,foreign,22,men,9582
2005,foreign,23,men,10417
2005,foreign,24,men,10787
2005,foreign,25,men,11375
2005,foreign,26,men,11313
2005,foreign,27,men,11421
2005,foreign,28,men,11227
2005,foreign,29,men,11872
2005,foreign,30,men,12037
2005,foreign,31,men,11869
2005,foreign,32,men,11852
2005,foreign,33,men,12154
2005,foreign,34,men,12170
2005,foreign,35,men,12203
2005,foreign,36,men,12337
2005,foreign,37,men,12792
2005,foreign,38,men,13012
2005,foreign,39,men,13080
2005,foreign,40,men,13436
2005,foreign,41,men,13368
2005,foreign,42,men,13102
2005,foreign,43,men,12783
2005,foreign,44,men,12069
2005,foreign,45,men,12287
2005,foreign,46,men,11565
2005,foreign,47,men,11173
2005,foreign,48,men,11231
2005,foreign,49,men,10902
2005,foreign,50,men,10257
2005,foreign,51,men,10167
2005,foreign,52,men,9510
2005,foreign,53,men,9104
2005,foreign,54,men,8632
2005,foreign,55,men,8862
2005,foreign,56,men,8552
2005,foreign,57,men,8609
2005,foreign,58,men,8522
2005,foreign,59,men,8128
2005,foreign,60,men,7081
2005,foreign,61,men,6868
2005,foreign,62,men,6674
2005,foreign,63,men,6559
2005,foreign,64,men,6740
2005,foreign,65,men,6335
2005,foreign,66,men,6096
2005,foreign,67,men,5593
2005,foreign,68,men,5157
2005,foreign,69,men,4643
2005,foreign,70,men,4413
2005,foreign,71,men,4054
2005,foreign,72,men,3581
2005,foreign,73,men,3393
2005,foreign,74,men,3133
2005,foreign,75,men,3171
2005,foreign,76,men,2789
2005,foreign,77,men,2503
2005,foreign,78,men,2262
2005,foreign,79,men,2072
2005,foreign,80,men,1843
2005,foreign,81,men,1653
2005,foreign,82,men,1530
2005,foreign,83,men,1232
2005,foreign,84,men,1056
2005,foreign,85,men,881
2005,foreign,86,men,632
2005,foreign,87,men,463
2005,foreign,88,men,367
2005,foreign,89,men,245
2005,foreign,90,men,223
2005,foreign,91,men,186
2005,foreign,92,men,143
2005,foreign,93,men,109
2005,foreign,94,men,69
2005,foreign,95,men,61
2005,foreign,96,men,27
2005,foreign,97,men,28
2005,foreign,98,men,11
2005,foreign,99,men,14
2005,foreign,100+,men,24
2005,foreign,0,women,6354
2005,foreign,1,women,7037
2005,foreign,2,women,7257
2005,foreign,3,women,7211
2005,foreign,4,women,7138
2005,foreign,5,women,7203
2005,foreign,6,women,7390
2005,foreign,7,women,7502
2005,foreign,8,women,7646
2005,foreign,9,women,7790
2005,foreign,10,women,8192
2005,foreign,11,women,8418
2005,foreign,12,women,8394
2005,foreign,13,women,8501
2005,foreign,14,women,8606
2005,foreign,15,women,8743
2005,foreign,16,women,8643
2005,foreign,17,women,8769
2005,foreign,18,women,8926
2005,foreign,19,women,8941
2005,foreign,20,women,9478
2005,foreign,21,women,9656
2005,foreign,22,women,10221
2005,foreign,23,women,10663
2005,foreign,24,women,11062
2005,foreign,25,women,11798
2005,foreign,26,women,11825
2005,foreign,27,women,11854
2005,foreign,28,women,12104
2005,foreign,29,women,12316
2005,foreign,30,women,12576
2005,foreign,31,women,12723
2005,foreign,32,women,12609
2005,foreign,33,women,13222
2005,foreign,34,women,13077
2005,foreign,35,women,13302
2005,foreign,36,women,13247
2005,foreign,37,women,13297
2005,foreign,38,women,13105
2005,foreign,39,women,12898
2005,foreign,40,women,12955
2005,foreign,41,women,12917
2005,foreign,42,women,12597
2005,foreign,43,women,12377
2005,foreign,44,women,12012
2005,foreign,45,women,12304
2005,foreign,46,women,11675
2005,foreign,47,women,11132
2005,foreign,48,women,11451
2005,foreign,49,women,11183
2005,foreign,50,women,10755
2005,foreign,51,women,10545
2005,foreign,52,women,10048
2005,foreign,53,women,9896
2005,foreign,54,women,9490
2005,foreign,55,women,9625
2005,foreign,56,women,9515
2005,foreign,57,women,9262
2005,foreign,58,women,9108
2005,foreign,59,women,8510
2005,foreign,60,women,7524
2005,foreign,61,women,6679
2005,foreign,62,women,6392
2005,foreign,63,women,5843
2005,foreign,64,women,6556
2005,foreign,65,women,6016
2005,foreign,66,women,6231
2005,foreign,67,women,5950
2005,foreign,68,women,5936
2005,foreign,69,women,5694
2005,foreign,70,women,5507
2005,foreign,71,women,5383
2005,foreign,72,women,4864
2005,foreign,73,women,4949
2005,foreign,74,women,4835
2005,foreign,75,women,5053
2005,foreign,76,women,4520
2005,foreign,77,women,4378
2005,foreign,78,women,4015
2005,foreign,79,women,3823
2005,foreign,80,women,3603
2005,foreign,81,women,3226
2005,foreign,82,women,2911
2005,foreign,83,women,2597
2005,foreign,84,women,2235
2005,foreign,85,women,1966
2005,foreign,86,women,1427
2005,foreign,87,women,1241
2005,foreign,88,women,984
2005,foreign,89,women,781
2005,foreign,90,women,685
2005,foreign,91,women,682
2005,foreign,92,women,493
2005,foreign,93,women,408
2005,foreign,94,women,295
2005,foreign,95,women,200
2005,foreign,96,women,157
2005,foreign,97,women,102
2005,foreign,98,women,71
2005,foreign,99,women,45
2005,foreign,100+,women,95
2006,Swedish,0,men,47229
2006,Swedish,1,men,45118
2006,Swedish,2,men,44994
2006,Swedish,3,men,44479
2006,Swedish,4,men,42859
2006,Swedish,5,men,41008
2006,Swedish,6,men,40534
2006,Swedish,7,men,39276
2006,Swedish,8,men,39718
2006,Swedish,9,men,40102
2006,Swedish,10,men,41949
2006,Swedish,11,men,45818
2006,Swedish,12,men,49822
2006,Swedish,13,men,52289
2006,Swedish,14,men,55814
2006,Swedish,15,men,57051
2006,Swedish,16,men,57373
2006,Swedish,17,men,54212
2006,Swedish,18,men,52544
2006,Swedish,19,men,48707
2006,Swedish,20,men,47622
2006,Swedish,21,men,46080
2006,Swedish,22,men,43822
2006,Swedish,23,men,42942
2006,Swedish,24,men,43091
2006,Swedish,25,men,42980
2006,Swedish,26,men,44295
2006,Swedish,27,men,43692
